gamma_l_mhz,noise_level,scope,scope_mode,window_mhz,resolve_shift,order,s0_power,s0_power_err,rungs_used,min_snr_over_rungs,status,note
0.3,0.004,rtm3004,hires,8,true,3,2.0508,0.7084,5,0.192,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.004,rtm3004,hires,8,true,5,1.8391,0.5853,5,0.252,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.004,rtm3004,hires,8,true,7,1.6153,0.6912,5,0.190,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.004,rtm3004,hires,12,false,3,1.3417,0.6215,5,0.607,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.004,rtm3004,hires,12,false,5,1.3599,0.5630,5,0.242,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.004,rtm3004,hires,12,false,7,1.1492,1.0713,5,0.034,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.004,rtm3004,hires,12,true,3,2.2811,0.7316,5,0.063,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.004,rtm3004,hires,12,true,5,1.1933,0.3606,5,0.659,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.004,rtm3004,hires,12,true,7,1.4116,0.0904,5,0.257,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.004,rtm3004,hires,16,false,3,1.0471,0.3859,5,0.943,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.004,rtm3004,hires,16,false,5,0.8102,0.3868,5,0.603,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.004,rtm3004,hires,16,false,7,0.6083,0.5305,5,0.274,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.004,rtm3004,hires,16,true,3,1.0028,0.6543,5,0.283,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.004,rtm3004,hires,16,true,5,0.4000,0.5268,5,0.328,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.004,rtm3004,hires,16,true,7,-0.2007,0.2929,5,0.693,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,3.25,false,3,1.0920,0.3662,5,1.747,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,3.25,false,5,1.4286,0.2962,5,0.567,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,3.25,false,7,1.4652,0.3780,5,0.402,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,3.25,true,3,1.1055,0.6680,5,0.690,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,3.25,true,5,1.1380,1.5913,5,0.015,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,3.25,true,7,1.2443,0.9716,5,0.124,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,4,false,3,2.5728,0.3521,5,0.053,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,4,false,5,1.6280,0.6026,5,0.347,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,4,false,7,2.1265,0.2916,5,0.122,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,4,true,3,1.3481,0.4733,5,0.672,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,4,true,5,1.5685,0.5952,5,0.237,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,4,true,7,1.7278,0.2443,5,0.254,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,6,false,3,1.9934,0.4942,5,0.190,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,6,false,5,1.6413,0.3189,5,0.245,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,6,false,7,2.5008,0.5583,5,0.020,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,6,true,3,1.8731,0.5043,5,0.316,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,6,true,5,2.0023,1.4892,5,0.009,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,6,true,7,1.3807,0.4482,5,0.550,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,8,false,3,1.0806,0.5725,5,0.671,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,8,false,5,0.8327,0.8440,5,0.262,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,8,false,7,0.7285,0.8059,5,0.218,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,8,true,3,1.3836,0.8843,5,0.098,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,8,true,5,0.8315,0.5249,5,0.546,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,8,true,7,0.5502,0.7852,5,0.282,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,12,false,3,0.6414,0.3527,5,1.157,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,12,false,5,0.7179,0.2508,5,0.579,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,12,false,7,0.2768,0.3677,5,0.624,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,12,true,3,1.0834,0.3851,5,0.485,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,12,true,5,0.8034,0.2386,5,0.877,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,12,true,7,0.7515,0.2704,5,0.765,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,16,false,3,1.6171,0.3113,5,0.085,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,16,false,5,0.8204,0.2995,5,0.336,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,16,false,7,0.7338,0.7761,5,0.055,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,16,true,3,0.7299,0.5539,5,0.342,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.3,0.012,lecroy_ws3104z,raw,16,true,5,1.7903,0.1796,5,0.052,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
